data,Libya,Sebha_idp,Aljufra_idp,Aljufra_non_displaced,Tripoli_idp,Wadi Ashshati_non_displaced,Wadi Ashshati_idp,Aljfara_non_displaced,Sebha_non_displaced,Tripoli_non_displaced,Aljfara_idp,Ejdabia_non_displaced,Tripoli_returnee,Alkufra_idp,Sirt_non_displaced,Ghat_non_displaced,Derna_returnee,Al Jabal Al Gharbi_non_displaced,Azzawya_non_displaced,Zwara_non_displaced,Ejdabia_idp,Alkufra_non_displaced,Al Jabal Al Gharbi_idp,Sirt_returnee,Sirt_idp,Murzuq_non_displaced,Sebha_returnee,Misrata_non_displaced,Misrata_idp,Ghat_idp,Zwara_idp,Murzuq_idp,Al Jabal Al Gharbi_returnee,Alkufra_returnee,Benghazi_returnee,Benghazi_idp,Derna_non_displaced,Benghazi_non_displaced,Azzawya_idp,Aljfara_returnee,Derna_idp,Murzuq_returnee,Azzawya_returnee,Ubari_non_displaced,Ubari_idp,Zwara_returnee,Ghat_returnee,Misrata_returnee,Wadi Ashshati_returnee,Ubari_returnee,Ejdabia_returnee
Access to cash,73,96,23,12,73,45,73,94,90,54,97,83,63,89,76,88,93,60,98,71,95,95,86,81,83,81,80,62,78,82,79,83,35,85,79,75,81,71,98,99,84,77,91,77,94,92,54,91,67,75,87
Water,16,10,0,0,11,40,28,15,21,17,6,0,9,59,25,7,12,24,8,44,2,13,26,17,12,4,13,6,6,10,56,1,18,15,7,19,6,18,4,5,0,0,4,20,8,21,10,3,14,9,2
Household or hygiene items,1,0,0,1,0,2,2,0,0,0,1,3,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,2,0,0,0,0,0,0,1,0,0,0
Prefer not to answer,1,0,0,0,0,0,0,0,0,4,0,2,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Food,48,43,97,96,28,42,51,36,47,27,47,43,10,68,79,31,68,55,86,86,53,18,74,91,89,66,42,9,21,47,84,49,31,22,51,60,74,57,92,15,80,77,82,37,32,67,26,3,14,29,58
Vocational training,1,2,0,0,0,2,0,0,2,0,0,4,0,0,0,2,0,0,3,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,6,3,1,1,4,3,7,0,0,0,3,0,3,0,0
Did your household receive humanitarian assistance during the previous 6 months?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No,90.47,70.54,98.7,100,87.63,91.15,49.41,92.71,93.69,93.75,65.74,92.17,93.1,86.41,94.5,63.39,64.49,95.58,77.97,85.32,89.19,94.74,59.26,94.83,66.04,97.09,85.87,97.41,56.03,35.14,69.61,81.61,55.56,93.75,91.6,75.44,90.38,94.78,21.43,95.96,84.15,97.44,89.47,91.3,72.55,90.57,44.87,96.33,100,94.74,98.33
Yes,8.23,29.46,1.3,0,10.31,7.08,49.41,7.29,6.31,2.68,31.48,6.09,3.45,13.59,5.5,36.61,35.51,4.42,22.03,12.84,10.81,5.26,37.96,5.17,33.96,1.94,14.13,1.72,42.24,63.96,30.39,18.39,44.44,6.25,8.4,23.68,9.62,4.35,77.68,3.03,15.85,2.56,10.53,6.96,26.47,8.49,55.13,0.92,0,2.63,0
Don't know,0.85,0,0,0,2.06,1.77,1.18,0,0,1.79,2.78,1.74,2.59,0,0,0,0,0,0,1.83,0,0,0.93,0,0,0.97,0,0,1.72,0,0,0,0,0,0,0.88,0,0.87,0.89,1.01,0,0,0,1.74,0.98,0.94,0,2.75,0,2.63,1.67
Prefer not to answer,0.45,0,0,0,0,0,0,0,0,1.79,0,0,0.86,0,0,0,0,0,0,0,0,0,1.85,0,0,0,0,0.86,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
What was the modality of the assistance received?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Services (e.g., health care, education)",9,0,0,NA,10,25,5,0,0,33,3,0,25,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,3,6,2,20,10,0,0,0,1,0,0,0,17,38,4,11,0,0,NA,33,NA
cash,29,42,0,NA,60,12,29,14,43,67,18,29,0,7,33,0,3,0,35,29,42,0,17,0,8,100,46,0,12,1,29,6,12,20,20,7,0,20,23,0,0,0,17,0,4,56,2,100,NA,0,NA
Don't know,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA
Prefer not to answer,0,0,0,NA,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA
vouchers,0,0,0,NA,0,0,2,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,2,0,3,0,0,0,6,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,14,0,NA,0,NA
Mixed (in-kind and cash/voucher),21,18,0,NA,20,38,60,29,14,0,29,71,0,36,17,22,8,80,15,50,25,17,56,33,31,0,15,50,20,17,58,56,75,40,10,15,10,0,13,33,0,0,33,12,33,11,26,0,NA,0,NA
Other (specify),0,0,0,NA,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,NA
in kind,43,48,100,NA,10,25,19,57,57,0,44,0,50,57,67,78,92,20,50,14,50,83,29,50,61,0,62,50,61,79,13,44,12,40,90,70,90,80,92,67,100,100,67,50,63,22,58,0,NA,67,NA
Is your household satisfied with the aid you received?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yes,77.87,96.97,100,NA,70,87.5,69.05,71.43,100,100,85.29,100,50,71.43,83.33,65.85,84.21,60,76.92,78.57,91.67,50,65.85,100,75,0,84.62,50,79.59,42.25,58.06,81.25,37.5,60,50,74.07,70,80,57.47,66.67,69.23,0,33.33,75,55.56,100,62.79,100,NA,33.33,NA
No,18.89,3.03,0,NA,20,12.5,30.95,28.57,0,0,8.82,0,50,14.29,16.67,21.95,13.16,40,23.08,7.14,0,50,31.71,0,25,100,15.38,50,20.41,30.99,41.94,12.5,62.5,40,20,22.22,30,20,41.38,33.33,30.77,100,66.67,0,29.63,0,27.91,0,NA,66.67,NA
Don't know,2.62,0,0,NA,10,0,0,0,0,0,5.88,0,0,7.14,0,7.32,0,0,0,14.29,0,0,2.44,0,0,0,0,0,0,7.04,0,0,0,0,20,0,0,0,1.15,0,0,0,0,25,11.11,0,4.65,0,NA,0,NA
Prefer not to answer,0.61,0,0,NA,0,0,0,0,0,0,0,0,0,7.14,0,4.88,2.63,0,0,0,8.33,0,0,0,0,0,0,0,0,19.72,0,6.25,0,0,10,3.7,0,0,0,0,0,0,0,0,3.7,0,4.65,0,NA,0,NA
Why was your household not satisfied with the aid received?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quantity not enough,73.01,100,NA,NA,50,100,84.62,100,NA,NA,66.67,NA,50,0,100,100,60,100,100,0,NA,100,53.85,NA,33.33,100,100,100,50,90.91,76.92,50,63.33,50,0,0,33.33,100,97.22,100,50,0,100,NA,87.5,NA,100,NA,NA,0,NA
Quality not good enough,26.03,0,NA,NA,0,0,15.38,0,NA,NA,33.33,NA,50,50,0,0,40,0,0,100,NA,0,30.77,NA,66.67,0,0,0,50,9.09,23.08,50,36.67,50,100,83.33,66.67,0,2.78,0,50,100,0,NA,12.5,NA,0,NA,NA,100,NA
Other (specify),0.71,0,NA,NA,50,0,0,0,NA,NA,0,NA,0,0,0,0,0,0,0,0,NA,0,15.38,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,NA,0,NA
Prefer not to answer,0.16,0,NA,NA,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,NA,0,NA,0,NA,NA,0,NA
Don't know,0.09,0,NA,NA,0,0,0,0,NA,NA,0,NA,0,50,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,NA,0,NA
"In the last year, did your household face any barriers to receiving humanitarian assistance?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Not aware of any assistance,39,20,87,89,23,35,40,52,38,19,63,35,10,31,19,43,26,65,67,50,29,54,54,11,9,89,28,34,40,41,46,82,61,72,46,36,22,40,70,58,15,92,77,56,76,58,17,66,39,56,23
Don't know,2,1,0,0,0,2,2,1,0,1,0,0,1,0,2,10,0,1,1,3,2,0,1,0,2,1,0,9,23,3,3,0,5,0,1,3,0,1,0,0,0,0,0,1,0,2,4,1,0,1,2
No barriers faced in receiving humanitarian assistance / did not want to receive assistance,58,79,13,11,76,64,48,47,62,76,36,61,84,69,79,44,73,34,31,47,68,46,45,89,89,9,72,57,34,36,50,17,31,28,53,61,77,58,30,42,85,8,21,43,23,41,74,33,61,43,75
Prefer not to answer,1,0,0,0,0,0,2,0,0,3,0,0,4,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,1,20,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
Presence of explosive hazards,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Other (specify),0,0,0,0,0,0,2,0,0,1,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Checkpoints or roadblocks ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lack of consent from actor controlling territory ,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2
Damage to roads leading to area of assistance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Insecurity travelling to area of assistance,0,0,0,0,1,0,4,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,3,0,1,1,0,0,0,0,0,0
"If your household were to receive assistance in the future, what kind of assistance would you prefer to receive?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash in hand,39.9,64.29,85.71,88.6,43.3,47.79,84.71,35.42,54.05,34.82,28.7,56.52,18.1,33.01,55.05,56.25,57.94,30.09,55.08,17.43,62.16,55.26,32.71,56.9,52.83,52.43,66.3,22.41,78.45,48.65,13.73,33.33,3.7,70,63.03,40.35,23.08,47.83,76.79,29.29,7.32,30.77,77.19,21.74,39.22,13.21,39.74,83.49,72.22,38.6,45
Do not want to receive assistance,28.61,2.68,0,0,25.77,38.94,2.35,22.92,9.01,45.54,8.33,22.61,24.14,0.97,2.75,6.25,3.74,16.81,27.12,32.11,12.61,15.79,13.08,0,0,0,7.61,70.69,8.62,2.7,24.51,3.45,12.04,5,14.29,19.3,0,26.09,3.57,14.14,0,7.69,8.77,14.78,0,29.25,5.13,11.93,13.89,0.88,25
"In-kind (house repairs, construction materials, NFIs, etc.)",12.64,0.89,1.3,0.88,26.8,1.77,4.71,8.33,0,13.39,31.48,8.7,50.86,4.85,1.83,8.04,16.82,26.55,0.85,15.6,6.31,0.88,28.04,5.17,4.72,0,2.17,0.86,1.72,9.91,29.41,0,68.52,2.5,10.92,26.32,68.27,9.57,3.57,20.2,92.68,2.56,5.26,6.96,1.96,14.15,11.54,3.67,8.33,5.26,5
Mixed (cash and in-kind),10.74,30.36,11.69,10.53,0,5.31,4.71,7.29,30.63,0,21.3,11.3,2.59,60.19,28.44,25,15.89,9.73,11.02,22.94,17.12,28.07,16.82,21.55,32.08,47.57,21.74,0.86,8.62,29.73,31.37,62.07,11.11,22.5,6.72,11.4,4.81,8.7,6.25,12.12,0,58.97,3.51,55.65,58.82,42.45,30.77,0.92,5.56,54.39,23.33
Don't know,3.09,0.89,0,0,0,1.77,1.18,23.96,0,0,10.19,0,0,0.97,0,0,0,7.08,5.93,2.75,0.9,0,5.61,0,0,0,0,0,0,1.8,0.98,0,0.93,0,2.52,0,0,0.87,7.14,22.22,0,0,1.75,0,0,0,0,0,0,0,1.67
Cash via bank transfer,1.71,0,1.3,0,1.03,0.88,0,0,0.9,0,0,0.87,0,0,11.01,3.57,3.74,0,0,7.34,0.9,0,0,8.62,8.49,0,0,0,0.86,4.5,0,0,0.93,0,1.68,0.88,2.88,3.48,0.89,0,0,0,0,0.87,0,0,6.41,0,0,0,0
Prefer not to answer,1.5,0,0,0,0,0,0,0,0,4.46,0,0,3.45,0,0,0,0.93,0.88,0,1.83,0,0,0,0,0,0,0,1.72,1.72,0,0,0,0,0,0,0,0,1.74,0,0,0,0,0,0,0,0.94,0,0,0,0,0
Services,1.12,0.89,0,0,3.09,2.65,0,1.04,5.41,1.79,0,0,0.86,0,0,0.89,0,3.54,0,0,0,0,0,0,0,0,2.17,2.59,0,0.9,0,0,1.85,0,0,0.88,0,0.87,1.79,1.01,0,0,1.75,0,0,0,0,0,0,0.88,0
Other (specify),0.42,0,0,0,0,0,2.35,1.04,0,0,0,0,0,0,0,0,0,5.31,0,0,0,0,3.74,0,0,0,0,0,0,0,0,0,0,0,0.84,0.88,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0
Voucher ,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0.86,0.94,0,0,0.86,0,1.8,0,0,0,0,0,0,0.96,0,0,1.01,0,0,1.75,0,0,0,6.41,0,0,0,0
Cash via e-transfer ,0.14,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0.92,0,0,0,0,0,0,0,0,6.9,0.94,0,0,0,0,0,0,1.15,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
What is your household's primary source of information on humanitarian assistance in your current baladiya of residence?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TV,21.24,8.04,0,2.63,20.62,6.19,8.24,9.38,10.81,20.54,19.44,24.35,37.07,0.97,5.5,45.54,36.45,35.4,43.22,21.1,36.94,0,12.96,0,11.32,1.94,15.22,2.59,0.86,36.94,8.82,0,66.67,1.25,44.54,40.35,3.85,31.3,53.57,17.17,4.88,0,50.88,16.52,1.96,1.89,60.26,0.92,11.11,13.16,36.67
Social media,18.53,11.61,97.4,93.86,13.4,8.85,10.59,34.38,13.51,6.25,22.22,19.13,8.62,5.83,12.84,27.68,39.25,16.81,24.58,7.34,13.51,0,11.11,20.69,11.32,3.88,9.78,7.76,7.76,29.73,5.88,0,6.48,1.25,20.17,16.67,20.19,39.13,26.79,26.26,3.66,0,28.07,19.13,5.88,4.72,15.38,8.26,22.22,5.26,1.67
Community leaders,18.27,13.39,0,0.88,39.18,21.24,37.65,9.38,23.42,28.57,7.41,6.96,24.14,59.22,9.17,9.82,8.41,8.85,6.78,19.27,5.41,16.67,24.07,2.59,7.55,40.78,13.04,19.83,33.62,6.31,28.43,40.23,15.74,17.5,4.2,8.77,67.31,5.22,6.25,6.06,91.46,23.08,8.77,29.57,65.69,17.92,7.69,44.95,33.33,21.05,0
Do not receive information on humanitarian assistance,16.02,0.89,0,0.88,14.43,15.04,1.18,12.5,13.51,33.04,5.56,13.91,14.66,3.88,0,2.68,3.74,20.35,1.69,16.51,15.32,25.44,12.96,0.86,0.94,0,5.43,37.07,7.76,1.8,14.71,0,0.93,28.75,2.52,4.39,1.92,6.09,1.79,12.12,0,0,1.75,8.7,0,27.36,2.56,4.59,8.33,40.35,30
Charity organization,7.35,33.93,0,0,1.03,1.77,12.94,0,18.92,3.57,2.78,5.22,0.86,9.71,28.44,6.25,1.87,2.65,0,13.76,4.5,20.18,0,32.76,21.7,35.92,28.26,1.72,5.17,1.8,21.57,28.74,1.85,12.5,21.01,7.02,0.96,11.3,1.79,0,0,66.67,0,9.57,12.75,4.72,2.56,0,5.56,3.51,1.67
Family members and friends,6.14,21.43,1.3,0.88,5.15,7.96,12.94,4.17,13.51,3.57,16.67,4.35,2.59,3.88,1.83,4.46,0,3.54,5.93,8.26,0,8.77,3.7,0.86,0,10.68,10.87,24.14,36.21,18.02,3.92,27.59,0,5,4.2,7.89,0,0.87,0.89,8.08,0,0,3.51,3.48,1.96,22.64,8.97,40.37,2.78,14.91,0
Don't know,3.34,1.79,0,0,1.03,35.4,11.76,16.67,0,1.79,8.33,2.61,0,0.97,4.59,0.89,3.74,6.19,0,1.83,0,17.54,1.85,10.34,10.38,0,0,0,0.86,0,1.96,0,0.93,25,1.68,9.65,0,0.87,0,18.18,0,0,0,0.87,0,0.94,0,0,13.89,0,0
Humanitarian organization,3.25,8.93,0,0,2.06,3.54,4.71,1.04,6.31,0.89,2.78,1.74,0,0.97,36.7,1.79,4.67,4.42,3.39,6.42,2.7,7.89,11.11,31.9,35.85,5.83,17.39,0,0.86,3.6,9.8,3.45,2.78,5,0.84,0.88,1.92,0,4.46,0,0,10.26,0,6.96,7.84,1.89,2.56,0,0,1.75,0
Radio,3.06,0,0,0,1.03,0,0,2.08,0,0.89,8.33,19.13,0,13.59,0.92,0.89,0.93,0,1.69,5.5,16.22,2.63,2.78,0,0,0,0,6.9,6.9,0.9,1.96,0,0,3.75,0.84,4.39,0,4.35,0,5.05,0,0,1.75,0,0,15.09,0,0,0,0,28.33
Government,2.34,0,1.3,0.88,0,0,0,8.33,0,0.89,6.48,2.61,2.59,0.97,0,0,0,1.77,11.86,0,5.41,0.88,19.44,0,0.94,0.97,0,0,0,0.9,2.94,0,4.63,0,0,0,1.92,0.87,4.46,7.07,0,0,5.26,5.22,3.92,1.89,0,0.92,2.78,0,1.67
Prefer not to answer,0.45,0,0,0,2.06,0,0,2.08,0,0,0,0,9.48,0,0,0,0.93,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92,0,0,0,0,0,0,0,0,0.94,0,0,0,0,0
What type of information would your household like to receive from aid providers? ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How to find work,12,29,0,1,23,12,20,4,37,19,3,10,6,6,4,8,7,6,4,8,10,12,5,15,11,8,37,6,18,26,11,9,2,9,8,7,12,16,3,6,23,10,4,6,10,21,10,14,39,10,2
How to get healthcare/medical attention,34,46,4,9,43,20,21,18,54,26,28,17,21,34,41,67,40,41,73,33,10,75,33,33,36,68,43,15,41,74,22,67,70,74,36,17,42,29,68,19,30,44,86,57,68,46,58,39,42,49,17
Don't know,3,0,0,0,0,5,0,21,1,0,9,7,0,0,0,2,4,3,2,3,0,0,1,0,0,0,0,2,1,2,0,0,0,1,4,10,0,3,0,15,0,0,0,0,0,2,0,0,0,0,0
How to get more money/financial support,21,73,21,14,5,32,65,23,56,7,34,24,2,22,48,55,39,17,16,31,32,53,24,40,34,75,59,16,44,65,48,84,21,50,13,11,12,17,8,27,11,72,7,59,75,45,40,39,69,51,20
"How to replace personal documentation (e.g., birth certificate, ID)",1,2,0,0,0,0,4,0,0,0,0,1,0,0,0,0,7,0,0,2,0,0,0,1,0,0,1,0,3,0,0,1,1,0,4,4,2,5,0,0,4,0,0,1,0,0,0,0,0,4,0
Prefer not to answer,1,0,0,0,3,0,0,2,0,3,0,2,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0
Do not want to receive information from aid providers,22,3,0,0,22,38,0,14,9,39,10,32,17,0,0,3,13,5,7,27,18,3,13,1,2,0,14,65,10,4,18,0,1,1,16,15,3,12,2,8,0,0,4,4,0,26,4,10,6,0,38
Information about possible return to place of origin/relocation,1,22,12,0,0,1,33,1,0,0,33,0,1,2,1,0,1,1,0,1,33,0,32,1,19,0,0,0,8,0,20,3,6,0,0,23,0,0,12,0,1,0,0,1,13,2,0,0,0,9,0
Other (specify),1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,3,0,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
How to complain about the aid we are receiving,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,5,0,0,0,1,3,0,0,0,1,0,1,1,1,0,2,0,0,0,0,0,1,0,1,0,0,0,1,4,0,0,0,3,5,0
How to register for aid,20,56,73,84,5,17,40,11,36,4,15,17,6,17,24,19,25,5,42,22,23,30,16,20,25,46,47,15,48,15,17,40,13,21,24,17,80,8,70,10,95,82,68,26,19,27,24,51,19,61,17
Finding missing people,1,3,0,0,0,1,0,0,0,0,3,0,2,1,3,0,2,0,0,0,0,0,1,3,4,8,1,1,0,0,1,0,4,0,1,1,3,1,1,1,0,0,5,0,0,0,1,0,0,5,2
How to get access to education,8,2,0,0,26,7,18,1,5,19,0,5,6,6,4,4,4,1,3,5,0,17,3,1,1,1,4,1,3,2,13,3,1,12,7,2,19,5,2,2,24,5,4,5,0,3,0,2,11,4,5
Food prices,12,6,4,5,1,4,7,6,4,2,6,2,1,5,21,39,17,13,22,5,3,11,14,9,25,65,4,2,4,41,2,80,12,4,36,23,14,28,6,5,12,69,16,30,69,2,19,1,11,4,0
The security situation here,27,15,0,0,26,15,18,23,14,21,27,0,49,71,21,5,24,44,79,38,1,34,33,16,25,19,10,4,8,2,19,2,17,57,37,21,8,28,86,37,4,8,79,57,28,18,10,15,22,38,0
What is your household's preferred means of receiving the information?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WhatsApp (or other mobile phone based platform),2,1,0,0,1,13,16,1,1,1,0,0,0,2,1,3,2,6,1,1,0,3,2,1,0,34,0,0,1,1,0,23,2,3,1,3,0,5,12,0,0,28,0,0,0,0,0,0,15,0,0
Twitter,2,1,0,0,1,1,2,1,1,0,1,2,1,1,0,4,1,2,0,0,0,0,5,0,0,4,1,5,4,3,1,1,4,1,2,3,0,5,0,1,0,0,0,3,2,0,3,0,0,8,0
Facebook,40,61,97,95,62,52,48,49,57,51,25,35,60,11,26,26,52,42,43,44,22,27,32,29,24,40,52,14,13,31,35,26,37,41,31,39,21,37,35,65,2,28,29,61,32,30,25,1,65,31,16
In person / face-to-face (please specify from whom),8,50,3,3,4,8,15,6,27,19,25,11,7,1,3,1,1,4,4,5,4,0,12,1,0,17,38,9,17,0,12,24,7,1,1,0,0,0,6,9,0,44,5,9,6,22,0,0,3,2,0
Prefer not to answer,1,0,0,0,3,0,0,1,0,4,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Loudspeakers,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,1,1,0,1,0,0,0,0,0,0,4,0,1,1,0,0,0,1,0,0,0,0,3,0,2,0,1,12,0,0,1,0
Billboards,2,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,4,0,3,6,0,0,5,0,0,0,0,0,1,2,2,1,1,0,1,0,4,3,1,0,1,0,0,12,13,3,8,0,0,15,0
Newspapers,1,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,3,6,1,0,5,0,1,0,0,0,0,0,1,0,0,0,2,0,0,1,1,0,0,0,0,1,0,1,0,0,0,3,0
Other (specify),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Posters,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,0,0,0,0,3,0,0,21,0,5,0,1,0,44,3,0,0,0,4,1,0,0,2,0,0,19,52,0,4,0,0,11,0
Other internet platforms,6,6,0,0,11,17,5,8,9,3,3,0,4,4,4,0,3,15,17,1,2,0,17,0,0,0,6,2,3,0,5,0,7,1,2,5,1,15,14,0,0,3,4,8,8,8,1,0,15,1,0
SMS,16,44,0,0,5,24,21,0,47,4,2,0,1,21,3,53,6,26,39,14,7,34,15,6,6,10,37,5,5,63,19,9,45,27,39,11,69,12,64,1,94,26,69,5,6,19,36,1,12,11,11
Television,41,62,3,5,64,17,24,25,64,58,24,38,26,2,37,67,41,28,49,59,48,0,45,23,38,7,68,16,12,52,35,9,31,1,38,44,41,37,35,32,23,5,15,48,16,43,47,0,26,37,46
Phone call,40,23,0,0,26,66,71,19,25,35,46,26,13,97,49,53,8,29,71,62,45,82,36,51,45,68,27,63,77,59,52,49,24,72,29,28,0,32,75,15,1,90,85,52,35,81,56,97,62,53,41
Leaflets,2,2,0,0,0,0,0,0,3,1,1,0,1,0,0,5,3,4,2,0,0,0,5,0,0,21,0,0,0,2,1,40,3,0,0,0,2,0,0,0,4,0,0,24,64,0,3,0,0,14,0
Don't know,1,0,0,0,0,10,1,6,0,0,7,1,0,0,0,0,2,1,1,0,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0,6,0,1,0,4,0,0,2,0,0,3,0,1,0,0,0
In the last 6 months have you or anyone else in your household been asked about what aid you would like to receive?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No,89.29,57.14,96.1,100,85.57,86.73,61.18,90.62,75.68,91.96,68.52,89.57,93.97,91.26,92.66,86.61,84.11,89.38,91.53,78.9,91.89,96.49,77.78,93.97,79.25,99.03,69.57,88.79,68.97,86.49,86.27,93.1,84.26,92.5,89.92,84.21,96.15,90.43,66.07,79.8,97.56,97.44,96.49,87.83,88.24,85.85,89.74,97.25,97.22,95.61,98.33
Yes,5.87,41.96,2.6,0,11.34,7.96,38.82,3.12,22.52,3.57,19.44,8.7,0,8.74,5.5,6.25,10.28,7.08,3.39,11.01,7.21,3.51,20.37,4.31,18.87,0.97,30.43,0.86,25.86,9.91,10.78,6.9,15.74,7.5,5.04,11.4,2.88,6.09,30.36,1.01,2.44,2.56,3.51,8.7,10.78,2.83,6.41,1.83,0,3.51,1.67
Don't know,4.32,0.89,1.3,0,2.06,5.31,0,6.25,0.9,2.68,12.04,1.74,0.86,0,1.83,7.14,4.67,3.54,5.08,10.09,0.9,0,1.85,1.72,1.89,0,0,10.34,4.31,3.6,1.96,0,0,0,5.04,4.39,0,3.48,3.57,18.18,0,0,0,3.48,0.98,11.32,3.85,0.92,2.78,0.88,0
Prefer not to answer,0.52,0,0,0,1.03,0,0,0,0.9,1.79,0,0,5.17,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0.98,0,0,0,0,0,0.96,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0
"How would your household prefer to provide feedback to aid providers about the quality, quantity and appropriateness of the aid you will receive?  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
