"","dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value","p.value","test.name"
"1001","How many rooms are in your household's shelter?","na","NA","NA",4.87855397694855,NA,4.48899259101772,5.26811536287938,"mantika_label","Misrata",NA,"no hypothesis test on case 'Direct reporting'"
"1002","How many rooms are in your household's shelter?","na","NA","NA",4.56932712395408,NA,4.35221539498591,4.78643885292225,"mantika_label","Benghazi",NA,"no hypothesis test on case 'Direct reporting'"
"1003","How many rooms are in your household's shelter?","na","NA","NA",4.78887620073771,NA,4.47906052227321,5.0986918792022,"mantika_label","Ubari",NA,"no hypothesis test on case 'Direct reporting'"
"1004.dependent.var","How many rooms are in your household's shelter?","Displacement_status",NA,"idp",6.05555555555556,NA,5.2906853700684,6.82042574104271,"mantika_label","Sebha",0.000530877278708336,"two sample ttest on difference in means (two sided)"
"1004.dependent.var1","How many rooms are in your household's shelter?","Displacement_status",NA,"non_displaced",8,NA,7.24642994640987,8.75357005359013,"mantika_label","Sebha",0.000530877278708336,"two sample ttest on difference in means (two sided)"
"1004.dependent.var2","How many rooms are in your household's shelter?","Displacement_status",NA,"returnee",6.66666666666667,NA,5.83523596600417,7.49809736732917,"mantika_label","Sebha",0.000530877278708336,"two sample ttest on difference in means (two sided)"
"1005.dependent.var","How many rooms are in your household's shelter?","Displacement_status",NA,"idp",9.6031746031746,NA,-4.31588582741973,23.5222350337689,"mantika_label","Aljufra",0.334483632013658,"two sample ttest on difference in means (two sided)"
"1005.dependent.var1","How many rooms are in your household's shelter?","Displacement_status",NA,"non_displaced",2.75324675324675,NA,2.59062809422011,2.9158654122734,"mantika_label","Aljufra",0.334483632013658,"two sample ttest on difference in means (two sided)"
"1006.dependent.var","How many rooms are in your household's shelter?","Displacement_status",NA,"idp",3.26315789473684,NA,2.90184053640613,3.62447525306755,"mantika_label","Tripoli",0.209221450290616,"two sample ttest on difference in means (two sided)"
"1006.dependent.var1","How many rooms are in your household's shelter?","Displacement_status",NA,"non_displaced",2.96428571428571,NA,2.67068643685772,3.25788499171371,"mantika_label","Tripoli",0.209221450290616,"two sample ttest on difference in means (two sided)"
"1006.dependent.var2","How many rooms are in your household's shelter?","Displacement_status",NA,"returnee",4.66666666666667,NA,2.93814090608793,6.39519242724541,"mantika_label","Tripoli",0.209221450290616,"two sample ttest on difference in means (two sided)"
"1007.dependent.var","How many rooms are in your household's shelter?","Displacement_status",NA,"idp",3.19354838709677,NA,2.99648245212833,3.39061432206522,"mantika_label","Azzawya",0.000409334575779031,"two sample ttest on difference in means (two sided)"
"1007.dependent.var1","How many rooms are in your household's shelter?","Displacement_status",NA,"non_displaced",3.80645161290323,NA,3.53467195715553,4.07823126865092,"mantika_label","Azzawya",0.000409334575779031,"two sample ttest on difference in means (two sided)"
"1007.dependent.var2","How many rooms are in your household's shelter?","Displacement_status",NA,"returnee",3.4,NA,3.06676252766538,3.73323747233462,"mantika_label","Azzawya",0.000409334575779031,"two sample ttest on difference in means (two sided)"
"1008.dependent.var","How many rooms are in your household's shelter?","Displacement_status",NA,"non_displaced",3.61538461538462,NA,2.79882960604581,4.43193962472342,"mantika_label","Wadi Ashshati",0.196980515011358,"two sample ttest on difference in means (two sided)"
"1008.dependent.var1","How many rooms are in your household's shelter?","Displacement_status",NA,"idp",3,NA,2.54225103223229,3.45774896776771,"mantika_label","Wadi Ashshati",0.196980515011358,"two sample ttest on difference in means (two sided)"
"1008.dependent.var2","How many rooms are in your household's shelter?","Displacement_status",NA,"returnee",3.57142857142857,NA,3.17545605018581,3.96740109267134,"mantika_label","Wadi Ashshati",0.196980515011358,"two sample ttest on difference in means (two sided)"
"1009.dependent.var","How many rooms are in your household's shelter?","Displacement_status",NA,"non_displaced",3.82352941176471,NA,3.53130928139842,4.115749542131,"mantika_label","Aljfara",0.135479346174435,"two sample ttest on difference in means (two sided)"
"1009.dependent.var1","How many rooms are in your household's shelter?","Displacement_status",NA,"idp",3.46428571428571,NA,3.09436853304893,3.8342028955225,"mantika_label","Aljfara",0.135479346174435,"two sample ttest on difference in means (two sided)"
"1009.dependent.var2","How many rooms are in your household's shelter?","Displacement_status",NA,"returnee",4.70588235294118,NA,4.26875991854135,5.14300478734101,"mantika_label","Aljfara",0.135479346174435,"two sample ttest on difference in means (two sided)"
"1010.dependent.var","How many rooms are in your household's shelter?","Displacement_status",NA,"non_displaced",4.32222222222222,NA,4.1447756668118,4.49966877763264,"mantika_label","Ejdabia",9.6636661548996e-09,"two sample ttest on difference in means (two sided)"
"1010.dependent.var1","How many rooms are in your household's shelter?","Displacement_status",NA,"idp",3.54166666666667,NA,3.35831977613541,3.72501355719792,"mantika_label","Ejdabia",9.6636661548996e-09,"two sample ttest on difference in means (two sided)"
"1011.dependent.var","How many rooms are in your household's shelter?","Displacement_status",NA,"idp",3.1046511627907,NA,2.94246016154759,3.26684216403381,"mantika_label","Alkufra",3.66389123581457e-09,"two sample ttest on difference in means (two sided)"
"1011.dependent.var1","How many rooms are in your household's shelter?","Displacement_status",NA,"non_displaced",4.50769230769231,NA,4.0929817591581,4.92240285622652,"mantika_label","Alkufra",3.66389123581457e-09,"two sample ttest on difference in means (two sided)"
"1011.dependent.var2","How many rooms are in your household's shelter?","Displacement_status",NA,"returnee",4.84375,NA,4.4299452365114,5.2575547634886,"mantika_label","Alkufra",3.66389123581457e-09,"two sample ttest on difference in means (two sided)"
"1012.dependent.var","How many rooms are in your household's shelter?","Displacement_status",NA,"non_displaced",3.18965517241379,NA,3.04140814855943,3.33790219626816,"mantika_label","Sirt",0.0887541823635246,"two sample ttest on difference in means (two sided)"
"1012.dependent.var1","How many rooms are in your household's shelter?","Displacement_status",NA,"returnee",3.11764705882353,NA,2.993117467039,3.24217665060806,"mantika_label","Sirt",0.0887541823635246,"two sample ttest on difference in means (two sided)"
"1012.dependent.var2","How many rooms are in your household's shelter?","Displacement_status",NA,"idp",2.97872340425532,NA,2.78578142748351,3.17166538102713,"mantika_label","Sirt",0.0887541823635246,"two sample ttest on difference in means (two sided)"
"1013.dependent.var","How many rooms are in your household's shelter?","Displacement_status",NA,"non_displaced",3.17037037037037,NA,3.03131197218098,3.30942876855976,"mantika_label","Ghat",0.705236501152199,"two sample ttest on difference in means (two sided)"
"1013.dependent.var1","How many rooms are in your household's shelter?","Displacement_status",NA,"returnee",3.55555555555556,NA,3.32864047600259,3.78247063510852,"mantika_label","Ghat",0.705236501152199,"two sample ttest on difference in means (two sided)"
"1013.dependent.var2","How many rooms are in your household's shelter?","Displacement_status",NA,"idp",3.125,NA,2.93375045061898,3.31624954938102,"mantika_label","Ghat",0.705236501152199,"two sample ttest on difference in means (two sided)"
"1014.dependent.var","How many rooms are in your household's shelter?","Displacement_status",NA,"non_displaced",3.58947368421053,NA,3.33126344304086,3.8476839253802,"mantika_label","Al Jabal Al Gharbi",0.000666194964056209,"two sample ttest on difference in means (two sided)"
"1014.dependent.var1","How many rooms are in your household's shelter?","Displacement_status",NA,"idp",2.98630136986301,NA,2.75856768308287,3.21403505664316,"mantika_label","Al Jabal Al Gharbi",0.000666194964056209,"two sample ttest on difference in means (two sided)"
"1014.dependent.var2","How many rooms are in your household's shelter?","Displacement_status",NA,"returnee",2.93827160493827,NA,2.83879832814865,3.03774488172789,"mantika_label","Al Jabal Al Gharbi",0.000666194964056209,"two sample ttest on difference in means (two sided)"
"1015.dependent.var","How many rooms are in your household's shelter?","Displacement_status",NA,"returnee",3.29411764705882,NA,3.02001395726364,3.568221336854,"mantika_label","Derna",0.8607688471031,"two sample ttest on difference in means (two sided)"
"1015.dependent.var1","How many rooms are in your household's shelter?","Displacement_status",NA,"non_displaced",2.96,NA,2.75077057775696,3.16922942224304,"mantika_label","Derna",0.8607688471031,"two sample ttest on difference in means (two sided)"
"1015.dependent.var2","How many rooms are in your household's shelter?","Displacement_status",NA,"idp",2.93548387096774,NA,2.75517350992128,3.11579423201421,"mantika_label","Derna",0.8607688471031,"two sample ttest on difference in means (two sided)"
"1016.dependent.var","How many rooms are in your household's shelter?","Displacement_status",NA,"non_displaced",3.20560747663551,NA,3.02024132369014,3.39097362958089,"mantika_label","Zwara",0.00682770243041659,"two sample ttest on difference in means (two sided)"
"1016.dependent.var1","How many rooms are in your household's shelter?","Displacement_status",NA,"idp",2.85526315789474,NA,2.6842534366239,3.02627287916557,"mantika_label","Zwara",0.00682770243041659,"two sample ttest on difference in means (two sided)"
"1016.dependent.var2","How many rooms are in your household's shelter?","Displacement_status",NA,"returnee",3.4054054054054,NA,3.06188063806462,3.74893017274619,"mantika_label","Zwara",0.00682770243041659,"two sample ttest on difference in means (two sided)"
"1017.dependent.var","How many rooms are in your household's shelter?","Displacement_status",NA,"non_displaced",3.32258064516129,NA,3.19141654976165,3.45374474056093,"mantika_label","Murzuq",0.131508385748041,"two sample ttest on difference in means (two sided)"
"1017.dependent.var1","How many rooms are in your household's shelter?","Displacement_status",NA,"idp",3.12962962962963,NA,2.91571361904135,3.34354564021791,"mantika_label","Murzuq",0.131508385748041,"two sample ttest on difference in means (two sided)"
"1017.dependent.var2","How many rooms are in your household's shelter?","Displacement_status",NA,"returnee",3.66666666666667,NA,3.36458547760854,3.96874785572479,"mantika_label","Murzuq",0.131508385748041,"two sample ttest on difference in means (two sided)"
"1018.dependent.var","How many rooms are in your household's shelter?","Displacement_status",NA,"non_displaced",5,NA,4.57839947068637,5.42160052931363,"mantika_label","Misrata",1.34316615687784e-08,"two sample ttest on difference in means (two sided)"
"1018.dependent.var1","How many rooms are in your household's shelter?","Displacement_status",NA,"idp",3.55769230769231,NA,3.34637920804699,3.76900540733763,"mantika_label","Misrata",1.34316615687784e-08,"two sample ttest on difference in means (two sided)"
"1018.dependent.var2","How many rooms are in your household's shelter?","Displacement_status",NA,"returnee",2.75,NA,2.57303604777782,2.92696395222218,"mantika_label","Misrata",1.34316615687784e-08,"two sample ttest on difference in means (two sided)"
"1019.dependent.var","How many rooms are in your household's shelter?","Displacement_status",NA,"non_displaced",4.52459016393443,NA,4.2550634941368,4.79411683373205,"mantika_label","Benghazi",5.63694187698942e-05,"two sample ttest on difference in means (two sided)"
"1019.dependent.var1","How many rooms are in your household's shelter?","Displacement_status",NA,"returnee",4.84375,NA,4.47536664354285,5.21213335645715,"mantika_label","Benghazi",5.63694187698942e-05,"two sample ttest on difference in means (two sided)"
"1019.dependent.var2","How many rooms are in your household's shelter?","Displacement_status",NA,"idp",3.68518518518519,NA,3.38834375445393,3.98202661591644,"mantika_label","Benghazi",5.63694187698942e-05,"two sample ttest on difference in means (two sided)"
"1020.dependent.var","How many rooms are in your household's shelter?","Displacement_status",NA,"non_displaced",4.82142857142857,NA,4.50126116176677,5.14159598109037,"mantika_label","Ubari",0.000886039124218461,"two sample ttest on difference in means (two sided)"
"1020.dependent.var1","How many rooms are in your household's shelter?","Displacement_status",NA,"idp",3.85714285714286,NA,3.40737339903308,4.30691231525263,"mantika_label","Ubari",0.000886039124218461,"two sample ttest on difference in means (two sided)"
